,ds_type,n_samples,noise_level,clf_type,param,k,train_acc,test_acc,error_diff
0,circles,10,0.0,log_reg,0.001,0,0.5555555555555556,0.0,0.5555555555555556
1,circles,10,0.0,log_reg,0.01,0,0.5555555555555556,0.0,0.5555555555555556
2,circles,10,0.0,log_reg,0.1,0,0.5555555555555556,0.0,0.5555555555555556
3,circles,10,0.0,log_reg,1.0,0,0.7777777777777778,0.0,0.7777777777777778
4,circles,10,0.0,log_reg,10.0,0,0.8888888888888888,0.0,0.8888888888888888
5,circles,10,0.0,log_reg,100.0,0,0.8888888888888888,0.0,0.8888888888888888
6,circles,10,0.0,log_reg,1000.0,0,0.7777777777777778,0.0,0.7777777777777778
7,circles,10,0.0,svm,0.001,0,0.5555555555555556,0.0,0.5555555555555556
8,circles,10,0.0,svm,0.01,0,0.5555555555555556,0.0,0.5555555555555556
9,circles,10,0.0,svm,0.1,0,0.5555555555555556,0.0,0.5555555555555556
10,circles,10,0.0,svm,1.0,0,0.7777777777777778,0.0,0.7777777777777778
11,circles,10,0.0,svm,10.0,0,0.8888888888888888,0.0,0.8888888888888888
12,circles,10,0.0,svm,100.0,0,1.0,0.0,1.0
13,circles,10,0.0,svm,1000.0,0,1.0,0.0,1.0
14,circles,10,0.0,log_reg,0.001,1,0.5555555555555556,0.0,0.5555555555555556
15,circles,10,0.0,log_reg,0.01,1,0.5555555555555556,0.0,0.5555555555555556
16,circles,10,0.0,log_reg,0.1,1,0.5555555555555556,0.0,0.5555555555555556
17,circles,10,0.0,log_reg,1.0,1,0.7777777777777778,0.0,0.7777777777777778
18,circles,10,0.0,log_reg,10.0,1,0.7777777777777778,0.0,0.7777777777777778
19,circles,10,0.0,log_reg,100.0,1,0.6666666666666666,0.0,0.6666666666666666
20,circles,10,0.0,log_reg,1000.0,1,0.6666666666666666,0.0,0.6666666666666666
21,circles,10,0.0,svm,0.001,1,0.5555555555555556,0.0,0.5555555555555556
22,circles,10,0.0,svm,0.01,1,0.5555555555555556,0.0,0.5555555555555556
23,circles,10,0.0,svm,0.1,1,0.5555555555555556,0.0,0.5555555555555556
24,circles,10,0.0,svm,1.0,1,0.7777777777777778,0.0,0.7777777777777778
25,circles,10,0.0,svm,10.0,1,0.8888888888888888,0.0,0.8888888888888888
26,circles,10,0.0,svm,100.0,1,1.0,0.0,1.0
27,circles,10,0.0,svm,1000.0,1,1.0,0.0,1.0
28,circles,10,0.0,log_reg,0.001,2,0.5555555555555556,0.0,0.5555555555555556
29,circles,10,0.0,log_reg,0.01,2,0.5555555555555556,0.0,0.5555555555555556
30,circles,10,0.0,log_reg,0.1,2,0.5555555555555556,0.0,0.5555555555555556
31,circles,10,0.0,log_reg,1.0,2,0.6666666666666666,1.0,-0.33333333333333337
32,circles,10,0.0,log_reg,10.0,2,0.6666666666666666,1.0,-0.33333333333333337
33,circles,10,0.0,log_reg,100.0,2,0.6666666666666666,1.0,-0.33333333333333337
34,circles,10,0.0,log_reg,1000.0,2,0.6666666666666666,1.0,-0.33333333333333337
35,circles,10,0.0,svm,0.001,2,0.5555555555555556,0.0,0.5555555555555556
36,circles,10,0.0,svm,0.01,2,0.5555555555555556,0.0,0.5555555555555556
37,circles,10,0.0,svm,0.1,2,0.5555555555555556,0.0,0.5555555555555556
38,circles,10,0.0,svm,1.0,2,0.5555555555555556,0.0,0.5555555555555556
39,circles,10,0.0,svm,10.0,2,1.0,1.0,0.0
40,circles,10,0.0,svm,100.0,2,1.0,1.0,0.0
41,circles,10,0.0,svm,1000.0,2,1.0,0.0,1.0
42,circles,10,0.0,log_reg,0.001,3,0.5555555555555556,0.0,0.5555555555555556
43,circles,10,0.0,log_reg,0.01,3,0.5555555555555556,0.0,0.5555555555555556
44,circles,10,0.0,log_reg,0.1,3,0.5555555555555556,0.0,0.5555555555555556
45,circles,10,0.0,log_reg,1.0,3,0.6666666666666666,0.0,0.6666666666666666
46,circles,10,0.0,log_reg,10.0,3,0.6666666666666666,1.0,-0.33333333333333337
47,circles,10,0.0,log_reg,100.0,3,0.6666666666666666,1.0,-0.33333333333333337
48,circles,10,0.0,log_reg,1000.0,3,0.6666666666666666,1.0,-0.33333333333333337
49,circles,10,0.0,svm,0.001,3,0.5555555555555556,0.0,0.5555555555555556
50,circles,10,0.0,svm,0.01,3,0.5555555555555556,0.0,0.5555555555555556
51,circles,10,0.0,svm,0.1,3,0.5555555555555556,0.0,0.5555555555555556
52,circles,10,0.0,svm,1.0,3,0.7777777777777778,0.0,0.7777777777777778
53,circles,10,0.0,svm,10.0,3,1.0,0.0,1.0
54,circles,10,0.0,svm,100.0,3,1.0,0.0,1.0
55,circles,10,0.0,svm,1000.0,3,1.0,0.0,1.0
56,circles,10,0.0,log_reg,0.001,4,0.5555555555555556,0.0,0.5555555555555556
57,circles,10,0.0,log_reg,0.01,4,0.5555555555555556,0.0,0.5555555555555556
58,circles,10,0.0,log_reg,0.1,4,0.5555555555555556,0.0,0.5555555555555556
59,circles,10,0.0,log_reg,1.0,4,0.6666666666666666,1.0,-0.33333333333333337
60,circles,10,0.0,log_reg,10.0,4,0.6666666666666666,1.0,-0.33333333333333337
61,circles,10,0.0,log_reg,100.0,4,0.6666666666666666,1.0,-0.33333333333333337
62,circles,10,0.0,log_reg,1000.0,4,0.6666666666666666,1.0,-0.33333333333333337
63,circles,10,0.0,svm,0.001,4,0.5555555555555556,0.0,0.5555555555555556
64,circles,10,0.0,svm,0.01,4,0.5555555555555556,0.0,0.5555555555555556
65,circles,10,0.0,svm,0.1,4,0.5555555555555556,0.0,0.5555555555555556
66,circles,10,0.0,svm,1.0,4,0.5555555555555556,0.0,0.5555555555555556
67,circles,10,0.0,svm,10.0,4,1.0,1.0,0.0
68,circles,10,0.0,svm,100.0,4,1.0,1.0,0.0
69,circles,10,0.0,svm,1000.0,4,1.0,0.0,1.0
70,circles,10,0.0,log_reg,0.001,5,0.5555555555555556,0.0,0.5555555555555556
71,circles,10,0.0,log_reg,0.01,5,0.5555555555555556,0.0,0.5555555555555556
72,circles,10,0.0,log_reg,0.1,5,0.5555555555555556,0.0,0.5555555555555556
73,circles,10,0.0,log_reg,1.0,5,0.5555555555555556,0.0,0.5555555555555556
74,circles,10,0.0,log_reg,10.0,5,0.5555555555555556,0.0,0.5555555555555556
75,circles,10,0.0,log_reg,100.0,5,0.5555555555555556,0.0,0.5555555555555556
76,circles,10,0.0,log_reg,1000.0,5,0.5555555555555556,0.0,0.5555555555555556
77,circles,10,0.0,svm,0.001,5,0.5555555555555556,0.0,0.5555555555555556
78,circles,10,0.0,svm,0.01,5,0.5555555555555556,0.0,0.5555555555555556
79,circles,10,0.0,svm,0.1,5,0.5555555555555556,0.0,0.5555555555555556
80,circles,10,0.0,svm,1.0,5,0.6666666666666666,0.0,0.6666666666666666
81,circles,10,0.0,svm,10.0,5,0.8888888888888888,1.0,-0.11111111111111116
82,circles,10,0.0,svm,100.0,5,1.0,1.0,0.0
83,circles,10,0.0,svm,1000.0,5,1.0,1.0,0.0
84,circles,10,0.0,log_reg,0.001,6,0.5555555555555556,0.0,0.5555555555555556
85,circles,10,0.0,log_reg,0.01,6,0.5555555555555556,0.0,0.5555555555555556
86,circles,10,0.0,log_reg,0.1,6,0.5555555555555556,0.0,0.5555555555555556
87,circles,10,0.0,log_reg,1.0,6,0.5555555555555556,0.0,0.5555555555555556
88,circles,10,0.0,log_reg,10.0,6,0.5555555555555556,0.0,0.5555555555555556
89,circles,10,0.0,log_reg,100.0,6,0.6666666666666666,0.0,0.6666666666666666
90,circles,10,0.0,log_reg,1000.0,6,0.6666666666666666,0.0,0.6666666666666666
91,circles,10,0.0,svm,0.001,6,0.5555555555555556,0.0,0.5555555555555556
92,circles,10,0.0,svm,0.01,6,0.5555555555555556,0.0,0.5555555555555556
93,circles,10,0.0,svm,0.1,6,0.5555555555555556,0.0,0.5555555555555556
94,circles,10,0.0,svm,1.0,6,0.7777777777777778,0.0,0.7777777777777778
95,circles,10,0.0,svm,10.0,6,1.0,0.0,1.0
96,circles,10,0.0,svm,100.0,6,1.0,0.0,1.0
97,circles,10,0.0,svm,1000.0,6,1.0,0.0,1.0
98,circles,10,0.0,log_reg,0.001,7,0.5555555555555556,0.0,0.5555555555555556
99,circles,10,0.0,log_reg,0.01,7,0.5555555555555556,0.0,0.5555555555555556
100,circles,10,0.0,log_reg,0.1,7,0.5555555555555556,0.0,0.5555555555555556
101,circles,10,0.0,log_reg,1.0,7,0.7777777777777778,0.0,0.7777777777777778
102,circles,10,0.0,log_reg,10.0,7,0.7777777777777778,0.0,0.7777777777777778
103,circles,10,0.0,log_reg,100.0,7,0.7777777777777778,0.0,0.7777777777777778
104,circles,10,0.0,log_reg,1000.0,7,0.7777777777777778,0.0,0.7777777777777778
105,circles,10,0.0,svm,0.001,7,0.5555555555555556,0.0,0.5555555555555556
106,circles,10,0.0,svm,0.01,7,0.5555555555555556,0.0,0.5555555555555556
107,circles,10,0.0,svm,0.1,7,0.5555555555555556,0.0,0.5555555555555556
108,circles,10,0.0,svm,1.0,7,0.7777777777777778,0.0,0.7777777777777778
109,circles,10,0.0,svm,10.0,7,0.8888888888888888,0.0,0.8888888888888888
110,circles,10,0.0,svm,100.0,7,1.0,0.0,1.0
111,circles,10,0.0,svm,1000.0,7,1.0,0.0,1.0
112,circles,10,0.0,log_reg,0.001,8,0.5555555555555556,0.0,0.5555555555555556
113,circles,10,0.0,log_reg,0.01,8,0.5555555555555556,0.0,0.5555555555555556
114,circles,10,0.0,log_reg,0.1,8,0.5555555555555556,0.0,0.5555555555555556
115,circles,10,0.0,log_reg,1.0,8,0.4444444444444444,1.0,-0.5555555555555556
116,circles,10,0.0,log_reg,10.0,8,0.6666666666666666,1.0,-0.33333333333333337
117,circles,10,0.0,log_reg,100.0,8,0.6666666666666666,1.0,-0.33333333333333337
118,circles,10,0.0,log_reg,1000.0,8,0.6666666666666666,1.0,-0.33333333333333337
119,circles,10,0.0,svm,0.001,8,0.5555555555555556,0.0,0.5555555555555556
120,circles,10,0.0,svm,0.01,8,0.5555555555555556,0.0,0.5555555555555556
121,circles,10,0.0,svm,0.1,8,0.5555555555555556,0.0,0.5555555555555556
122,circles,10,0.0,svm,1.0,8,0.7777777777777778,0.0,0.7777777777777778
123,circles,10,0.0,svm,10.0,8,0.7777777777777778,0.0,0.7777777777777778
124,circles,10,0.0,svm,100.0,8,1.0,0.0,1.0
125,circles,10,0.0,svm,1000.0,8,1.0,0.0,1.0
126,circles,10,0.0,log_reg,0.001,9,0.5555555555555556,0.0,0.5555555555555556
127,circles,10,0.0,log_reg,0.01,9,0.5555555555555556,0.0,0.5555555555555556
128,circles,10,0.0,log_reg,0.1,9,0.5555555555555556,0.0,0.5555555555555556
129,circles,10,0.0,log_reg,1.0,9,0.5555555555555556,0.0,0.5555555555555556
130,circles,10,0.0,log_reg,10.0,9,0.5555555555555556,0.0,0.5555555555555556
131,circles,10,0.0,log_reg,100.0,9,0.5555555555555556,0.0,0.5555555555555556
132,circles,10,0.0,log_reg,1000.0,9,0.5555555555555556,0.0,0.5555555555555556
133,circles,10,0.0,svm,0.001,9,0.5555555555555556,0.0,0.5555555555555556
134,circles,10,0.0,svm,0.01,9,0.5555555555555556,0.0,0.5555555555555556
135,circles,10,0.0,svm,0.1,9,0.5555555555555556,0.0,0.5555555555555556
136,circles,10,0.0,svm,1.0,9,0.6666666666666666,0.0,0.6666666666666666
137,circles,10,0.0,svm,10.0,9,0.8888888888888888,1.0,-0.11111111111111116
138,circles,10,0.0,svm,100.0,9,1.0,1.0,0.0
139,circles,10,0.0,svm,1000.0,9,1.0,1.0,0.0
140,circles,20,0.0,log_reg,0.001,0,0.7222222222222222,0.5,0.2222222222222222
141,circles,20,0.0,log_reg,0.01,0,0.7222222222222222,0.5,0.2222222222222222
142,circles,20,0.0,log_reg,0.1,0,0.7222222222222222,0.5,0.2222222222222222
143,circles,20,0.0,log_reg,1.0,0,0.6666666666666666,0.5,0.16666666666666663
144,circles,20,0.0,log_reg,10.0,0,0.6666666666666666,0.5,0.16666666666666663
145,circles,20,0.0,log_reg,100.0,0,0.6666666666666666,0.5,0.16666666666666663
146,circles,20,0.0,log_reg,1000.0,0,0.6666666666666666,0.5,0.16666666666666663
147,circles,20,0.0,svm,0.001,0,0.7222222222222222,0.5,0.2222222222222222
148,circles,20,0.0,svm,0.01,0,0.7222222222222222,0.5,0.2222222222222222
149,circles,20,0.0,svm,0.1,0,0.7222222222222222,0.5,0.2222222222222222
150,circles,20,0.0,svm,1.0,0,0.7222222222222222,0.5,0.2222222222222222
151,circles,20,0.0,svm,10.0,0,0.9444444444444444,1.0,-0.05555555555555558
152,circles,20,0.0,svm,100.0,0,1.0,1.0,0.0
153,circles,20,0.0,svm,1000.0,0,1.0,1.0,0.0
154,circles,20,0.0,log_reg,0.001,1,0.7777777777777778,0.0,0.7777777777777778
155,circles,20,0.0,log_reg,0.01,1,0.7777777777777778,0.0,0.7777777777777778
156,circles,20,0.0,log_reg,0.1,1,0.7777777777777778,0.0,0.7777777777777778
157,circles,20,0.0,log_reg,1.0,1,0.7777777777777778,0.0,0.7777777777777778
158,circles,20,0.0,log_reg,10.0,1,0.7777777777777778,0.0,0.7777777777777778
159,circles,20,0.0,log_reg,100.0,1,0.7777777777777778,0.0,0.7777777777777778
160,circles,20,0.0,log_reg,1000.0,1,0.7777777777777778,0.0,0.7777777777777778
161,circles,20,0.0,svm,0.001,1,0.7777777777777778,0.0,0.7777777777777778
162,circles,20,0.0,svm,0.01,1,0.7777777777777778,0.0,0.7777777777777778
163,circles,20,0.0,svm,0.1,1,0.7777777777777778,0.0,0.7777777777777778
164,circles,20,0.0,svm,1.0,1,0.7777777777777778,0.0,0.7777777777777778
165,circles,20,0.0,svm,10.0,1,1.0,0.0,1.0
166,circles,20,0.0,svm,100.0,1,1.0,0.5,0.5
167,circles,20,0.0,svm,1000.0,1,1.0,0.5,0.5
168,circles,20,0.0,log_reg,0.001,2,0.6666666666666666,1.0,-0.33333333333333337
169,circles,20,0.0,log_reg,0.01,2,0.6666666666666666,1.0,-0.33333333333333337
170,circles,20,0.0,log_reg,0.1,2,0.6666666666666666,1.0,-0.33333333333333337
171,circles,20,0.0,log_reg,1.0,2,0.6666666666666666,1.0,-0.33333333333333337
172,circles,20,0.0,log_reg,10.0,2,0.6666666666666666,1.0,-0.33333333333333337
173,circles,20,0.0,log_reg,100.0,2,0.6666666666666666,1.0,-0.33333333333333337
174,circles,20,0.0,log_reg,1000.0,2,0.6666666666666666,1.0,-0.33333333333333337
175,circles,20,0.0,svm,0.001,2,0.6666666666666666,1.0,-0.33333333333333337
176,circles,20,0.0,svm,0.01,2,0.6666666666666666,1.0,-0.33333333333333337
177,circles,20,0.0,svm,0.1,2,0.6666666666666666,1.0,-0.33333333333333337
178,circles,20,0.0,svm,1.0,2,0.6666666666666666,1.0,-0.33333333333333337
179,circles,20,0.0,svm,10.0,2,0.9444444444444444,1.0,-0.05555555555555558
180,circles,20,0.0,svm,100.0,2,1.0,0.5,0.5
181,circles,20,0.0,svm,1000.0,2,1.0,0.5,0.5
182,circles,20,0.0,log_reg,0.001,3,0.6111111111111112,1.0,-0.38888888888888884
183,circles,20,0.0,log_reg,0.01,3,0.6666666666666666,1.0,-0.33333333333333337
184,circles,20,0.0,log_reg,0.1,3,0.6666666666666666,1.0,-0.33333333333333337
185,circles,20,0.0,log_reg,1.0,3,0.6666666666666666,1.0,-0.33333333333333337
186,circles,20,0.0,log_reg,10.0,3,0.6666666666666666,1.0,-0.33333333333333337
187,circles,20,0.0,log_reg,100.0,3,0.6666666666666666,1.0,-0.33333333333333337
188,circles,20,0.0,log_reg,1000.0,3,0.6666666666666666,1.0,-0.33333333333333337
189,circles,20,0.0,svm,0.001,3,0.6111111111111112,1.0,-0.38888888888888884
190,circles,20,0.0,svm,0.01,3,0.6111111111111112,1.0,-0.38888888888888884
191,circles,20,0.0,svm,0.1,3,0.6111111111111112,1.0,-0.38888888888888884
192,circles,20,0.0,svm,1.0,3,0.6666666666666666,1.0,-0.33333333333333337
193,circles,20,0.0,svm,10.0,3,1.0,0.5,0.5
194,circles,20,0.0,svm,100.0,3,1.0,0.5,0.5
195,circles,20,0.0,svm,1000.0,3,1.0,0.5,0.5
196,circles,20,0.0,log_reg,0.001,4,0.7222222222222222,0.5,0.2222222222222222
197,circles,20,0.0,log_reg,0.01,4,0.7222222222222222,0.5,0.2222222222222222
198,circles,20,0.0,log_reg,0.1,4,0.7222222222222222,0.5,0.2222222222222222
199,circles,20,0.0,log_reg,1.0,4,0.7222222222222222,0.5,0.2222222222222222
200,circles,20,0.0,log_reg,10.0,4,0.7222222222222222,0.5,0.2222222222222222
201,circles,20,0.0,log_reg,100.0,4,0.7222222222222222,0.5,0.2222222222222222
202,circles,20,0.0,log_reg,1000.0,4,0.7222222222222222,0.5,0.2222222222222222
203,circles,20,0.0,svm,0.001,4,0.7222222222222222,0.5,0.2222222222222222
204,circles,20,0.0,svm,0.01,4,0.7222222222222222,0.5,0.2222222222222222
205,circles,20,0.0,svm,0.1,4,0.7222222222222222,0.5,0.2222222222222222
206,circles,20,0.0,svm,1.0,4,0.7222222222222222,0.5,0.2222222222222222
207,circles,20,0.0,svm,10.0,4,1.0,1.0,0.0
208,circles,20,0.0,svm,100.0,4,1.0,1.0,0.0
209,circles,20,0.0,svm,1000.0,4,1.0,1.0,0.0
210,circles,20,0.0,log_reg,0.001,5,0.6666666666666666,0.5,0.16666666666666663
211,circles,20,0.0,log_reg,0.01,5,0.6666666666666666,0.5,0.16666666666666663
212,circles,20,0.0,log_reg,0.1,5,0.6666666666666666,0.5,0.16666666666666663
213,circles,20,0.0,log_reg,1.0,5,0.6111111111111112,0.0,0.6111111111111112
214,circles,20,0.0,log_reg,10.0,5,0.6111111111111112,0.0,0.6111111111111112
215,circles,20,0.0,log_reg,100.0,5,0.6111111111111112,0.0,0.6111111111111112
216,circles,20,0.0,log_reg,1000.0,5,0.6111111111111112,0.0,0.6111111111111112
217,circles,20,0.0,svm,0.001,5,0.6666666666666666,0.5,0.16666666666666663
218,circles,20,0.0,svm,0.01,5,0.6666666666666666,0.5,0.16666666666666663
219,circles,20,0.0,svm,0.1,5,0.6666666666666666,0.5,0.16666666666666663
220,circles,20,0.0,svm,1.0,5,0.6666666666666666,1.0,-0.33333333333333337
221,circles,20,0.0,svm,10.0,5,0.9444444444444444,1.0,-0.05555555555555558
222,circles,20,0.0,svm,100.0,5,1.0,0.5,0.5
223,circles,20,0.0,svm,1000.0,5,1.0,0.5,0.5
224,circles,20,0.0,log_reg,0.001,6,0.6666666666666666,1.0,-0.33333333333333337
225,circles,20,0.0,log_reg,0.01,6,0.6666666666666666,1.0,-0.33333333333333337
226,circles,20,0.0,log_reg,0.1,6,0.6666666666666666,1.0,-0.33333333333333337
227,circles,20,0.0,log_reg,1.0,6,0.6666666666666666,1.0,-0.33333333333333337
228,circles,20,0.0,log_reg,10.0,6,0.6666666666666666,1.0,-0.33333333333333337
229,circles,20,0.0,log_reg,100.0,6,0.6666666666666666,1.0,-0.33333333333333337
230,circles,20,0.0,log_reg,1000.0,6,0.6666666666666666,1.0,-0.33333333333333337
231,circles,20,0.0,svm,0.001,6,0.6666666666666666,1.0,-0.33333333333333337
232,circles,20,0.0,svm,0.01,6,0.6666666666666666,1.0,-0.33333333333333337
233,circles,20,0.0,svm,0.1,6,0.6666666666666666,1.0,-0.33333333333333337
234,circles,20,0.0,svm,1.0,6,0.6666666666666666,1.0,-0.33333333333333337
235,circles,20,0.0,svm,10.0,6,0.9444444444444444,1.0,-0.05555555555555558
236,circles,20,0.0,svm,100.0,6,1.0,0.5,0.5
237,circles,20,0.0,svm,1000.0,6,1.0,1.0,0.0
238,circles,20,0.0,log_reg,0.001,7,0.7222222222222222,0.5,0.2222222222222222
239,circles,20,0.0,log_reg,0.01,7,0.7222222222222222,0.5,0.2222222222222222
240,circles,20,0.0,log_reg,0.1,7,0.7222222222222222,0.5,0.2222222222222222
241,circles,20,0.0,log_reg,1.0,7,0.7222222222222222,0.5,0.2222222222222222
242,circles,20,0.0,log_reg,10.0,7,0.7222222222222222,0.5,0.2222222222222222
243,circles,20,0.0,log_reg,100.0,7,0.7222222222222222,0.5,0.2222222222222222
244,circles,20,0.0,log_reg,1000.0,7,0.7222222222222222,0.5,0.2222222222222222
245,circles,20,0.0,svm,0.001,7,0.7222222222222222,0.5,0.2222222222222222
246,circles,20,0.0,svm,0.01,7,0.7222222222222222,0.5,0.2222222222222222
247,circles,20,0.0,svm,0.1,7,0.7222222222222222,0.5,0.2222222222222222
248,circles,20,0.0,svm,1.0,7,0.7222222222222222,0.5,0.2222222222222222
249,circles,20,0.0,svm,10.0,7,0.9444444444444444,0.5,0.4444444444444444
250,circles,20,0.0,svm,100.0,7,1.0,0.5,0.5
251,circles,20,0.0,svm,1000.0,7,1.0,0.5,0.5
252,circles,20,0.0,log_reg,0.001,8,0.6111111111111112,1.0,-0.38888888888888884
253,circles,20,0.0,log_reg,0.01,8,0.6111111111111112,1.0,-0.38888888888888884
254,circles,20,0.0,log_reg,0.1,8,0.6111111111111112,1.0,-0.38888888888888884
255,circles,20,0.0,log_reg,1.0,8,0.6111111111111112,1.0,-0.38888888888888884
256,circles,20,0.0,log_reg,10.0,8,0.6111111111111112,1.0,-0.38888888888888884
257,circles,20,0.0,log_reg,100.0,8,0.6111111111111112,1.0,-0.38888888888888884
258,circles,20,0.0,log_reg,1000.0,8,0.5555555555555556,1.0,-0.4444444444444444
259,circles,20,0.0,svm,0.001,8,0.6666666666666666,1.0,-0.33333333333333337
260,circles,20,0.0,svm,0.01,8,0.6666666666666666,1.0,-0.33333333333333337
261,circles,20,0.0,svm,0.1,8,0.6666666666666666,1.0,-0.33333333333333337
262,circles,20,0.0,svm,1.0,8,0.6666666666666666,1.0,-0.33333333333333337
263,circles,20,0.0,svm,10.0,8,0.9444444444444444,0.5,0.4444444444444444
264,circles,20,0.0,svm,100.0,8,1.0,0.5,0.5
265,circles,20,0.0,svm,1000.0,8,1.0,0.5,0.5
266,circles,20,0.0,log_reg,0.001,9,0.7222222222222222,0.5,0.2222222222222222
267,circles,20,0.0,log_reg,0.01,9,0.7222222222222222,0.5,0.2222222222222222
268,circles,20,0.0,log_reg,0.1,9,0.7222222222222222,0.5,0.2222222222222222
269,circles,20,0.0,log_reg,1.0,9,0.7222222222222222,0.5,0.2222222222222222
270,circles,20,0.0,log_reg,10.0,9,0.7222222222222222,0.5,0.2222222222222222
271,circles,20,0.0,log_reg,100.0,9,0.7222222222222222,0.5,0.2222222222222222
272,circles,20,0.0,log_reg,1000.0,9,0.7222222222222222,0.5,0.2222222222222222
273,circles,20,0.0,svm,0.001,9,0.7222222222222222,0.5,0.2222222222222222
274,circles,20,0.0,svm,0.01,9,0.7222222222222222,0.5,0.2222222222222222
275,circles,20,0.0,svm,0.1,9,0.7222222222222222,0.5,0.2222222222222222
276,circles,20,0.0,svm,1.0,9,0.7222222222222222,0.5,0.2222222222222222
277,circles,20,0.0,svm,10.0,9,1.0,1.0,0.0
278,circles,20,0.0,svm,100.0,9,1.0,0.5,0.5
279,circles,20,0.0,svm,1000.0,9,1.0,1.0,0.0
280,circles,50,0.0,log_reg,0.001,0,0.5111111111111111,0.4,0.11111111111111105
281,circles,50,0.0,log_reg,0.01,0,0.5111111111111111,0.4,0.11111111111111105
282,circles,50,0.0,log_reg,0.1,0,0.5111111111111111,0.4,0.11111111111111105
283,circles,50,0.0,log_reg,1.0,0,0.5333333333333333,0.4,0.1333333333333333
284,circles,50,0.0,log_reg,10.0,0,0.5333333333333333,0.4,0.1333333333333333
285,circles,50,0.0,log_reg,100.0,0,0.5333333333333333,0.4,0.1333333333333333
286,circles,50,0.0,log_reg,1000.0,0,0.5333333333333333,0.4,0.1333333333333333
287,circles,50,0.0,svm,0.001,0,0.5111111111111111,0.4,0.11111111111111105
288,circles,50,0.0,svm,0.01,0,0.5111111111111111,0.4,0.11111111111111105
289,circles,50,0.0,svm,0.1,0,0.6222222222222222,0.6,0.022222222222222254
290,circles,50,0.0,svm,1.0,0,0.8,0.6,0.20000000000000007
291,circles,50,0.0,svm,10.0,0,1.0,0.8,0.19999999999999996
292,circles,50,0.0,svm,100.0,0,1.0,1.0,0.0
293,circles,50,0.0,svm,1000.0,0,1.0,0.6,0.4
294,circles,50,0.0,log_reg,0.001,1,0.5111111111111111,0.4,0.11111111111111105
295,circles,50,0.0,log_reg,0.01,1,0.5111111111111111,0.4,0.11111111111111105
296,circles,50,0.0,log_reg,0.1,1,0.4888888888888889,0.6,-0.1111111111111111
297,circles,50,0.0,log_reg,1.0,1,0.5333333333333333,0.6,-0.06666666666666665
298,circles,50,0.0,log_reg,10.0,1,0.5111111111111111,0.6,-0.0888888888888889
299,circles,50,0.0,log_reg,100.0,1,0.5111111111111111,0.6,-0.0888888888888889
300,circles,50,0.0,log_reg,1000.0,1,0.5111111111111111,0.6,-0.0888888888888889
301,circles,50,0.0,svm,0.001,1,0.5111111111111111,0.4,0.11111111111111105
302,circles,50,0.0,svm,0.01,1,0.5111111111111111,0.4,0.11111111111111105
303,circles,50,0.0,svm,0.1,1,0.5111111111111111,0.4,0.11111111111111105
304,circles,50,0.0,svm,1.0,1,0.8222222222222222,0.6,0.2222222222222222
305,circles,50,0.0,svm,10.0,1,1.0,1.0,0.0
306,circles,50,0.0,svm,100.0,1,1.0,0.8,0.19999999999999996
307,circles,50,0.0,svm,1000.0,1,1.0,0.6,0.4
308,circles,50,0.0,log_reg,0.001,2,0.5111111111111111,0.4,0.11111111111111105
309,circles,50,0.0,log_reg,0.01,2,0.5111111111111111,0.4,0.11111111111111105
310,circles,50,0.0,log_reg,0.1,2,0.5111111111111111,0.4,0.11111111111111105
311,circles,50,0.0,log_reg,1.0,2,0.5555555555555556,0.6,-0.0444444444444444
312,circles,50,0.0,log_reg,10.0,2,0.5555555555555556,0.6,-0.0444444444444444
313,circles,50,0.0,log_reg,100.0,2,0.5555555555555556,0.6,-0.0444444444444444
314,circles,50,0.0,log_reg,1000.0,2,0.5555555555555556,0.6,-0.0444444444444444
315,circles,50,0.0,svm,0.001,2,0.5111111111111111,0.4,0.11111111111111105
316,circles,50,0.0,svm,0.01,2,0.5111111111111111,0.4,0.11111111111111105
317,circles,50,0.0,svm,0.1,2,0.5111111111111111,0.4,0.11111111111111105
318,circles,50,0.0,svm,1.0,2,0.8,0.8,0.0
319,circles,50,0.0,svm,10.0,2,1.0,0.8,0.19999999999999996
320,circles,50,0.0,svm,100.0,2,1.0,0.8,0.19999999999999996
321,circles,50,0.0,svm,1000.0,2,1.0,0.6,0.4
322,circles,50,0.0,log_reg,0.001,3,0.5111111111111111,0.4,0.11111111111111105
323,circles,50,0.0,log_reg,0.01,3,0.5111111111111111,0.4,0.11111111111111105
324,circles,50,0.0,log_reg,0.1,3,0.5111111111111111,0.4,0.11111111111111105
325,circles,50,0.0,log_reg,1.0,3,0.5111111111111111,0.6,-0.0888888888888889
326,circles,50,0.0,log_reg,10.0,3,0.5333333333333333,0.6,-0.06666666666666665
327,circles,50,0.0,log_reg,100.0,3,0.5333333333333333,0.6,-0.06666666666666665
328,circles,50,0.0,log_reg,1000.0,3,0.5333333333333333,0.6,-0.06666666666666665
329,circles,50,0.0,svm,0.001,3,0.5111111111111111,0.4,0.11111111111111105
330,circles,50,0.0,svm,0.01,3,0.5111111111111111,0.4,0.11111111111111105
331,circles,50,0.0,svm,0.1,3,0.5111111111111111,0.4,0.11111111111111105
332,circles,50,0.0,svm,1.0,3,0.8222222222222222,0.6,0.2222222222222222
333,circles,50,0.0,svm,10.0,3,1.0,0.6,0.4
334,circles,50,0.0,svm,100.0,3,1.0,0.4,0.6
